dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,ocsvm,0,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.898040533065796,8.313552618026733,nu_0.1,False,
yeast,ocsvm,0.01,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.898040533065796,8.313552618026733,nu_0.1,False,
yeast,ocsvm,0.05,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.898040533065796,8.313552618026733,nu_0.1,False,
yeast,ocsvm,0.1,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.898040533065796,8.313552618026733,nu_0.1,False,
yeast,ocsvm,0,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.517781734466553,7.93329381942749,nu_0.1,False,
yeast,ocsvm,0.01,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.517781734466553,7.93329381942749,nu_0.1,False,
yeast,ocsvm,0.05,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.517781734466553,7.93329381942749,nu_0.1,False,
yeast,ocsvm,0.1,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.4155120849609375,5.517781734466553,7.93329381942749,nu_0.1,False,
yeast,ocsvm,0,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.467645883560181,16.936736822128296,nu_0.5,False,
yeast,ocsvm,0.01,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.467645883560181,16.936736822128296,nu_0.5,False,
yeast,ocsvm,0.05,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.467645883560181,16.936736822128296,nu_0.5,False,
yeast,ocsvm,0.1,1e-06,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.467645883560181,16.936736822128296,nu_0.5,False,
yeast,ocsvm,0,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.483257293701172,16.952348232269287,nu_0.5,False,
yeast,ocsvm,0.01,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.483257293701172,16.952348232269287,nu_0.5,False,
yeast,ocsvm,0.05,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.483257293701172,16.952348232269287,nu_0.5,False,
yeast,ocsvm,0.1,1e-06,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.469090938568115,5.483257293701172,16.952348232269287,nu_0.5,False,
yeast,ocsvm,0,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,10.04536247253418,12.44229793548584,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,10.04536247253418,12.44229793548584,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,10.04536247253418,12.44229793548584,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,10.04536247253418,12.44229793548584,nu_0.1,False,
yeast,ocsvm,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,4.415692090988159,6.812627553939819,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,4.415692090988159,6.812627553939819,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,4.415692090988159,6.812627553939819,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.39693546295166,4.415692090988159,6.812627553939819,nu_0.1,False,
yeast,ocsvm,0,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.375696659088135,15.837733507156372,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.375696659088135,15.837733507156372,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.375696659088135,15.837733507156372,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.375696659088135,15.837733507156372,nu_0.5,False,
yeast,ocsvm,0,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.4159996509552,15.878036499023438,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.4159996509552,15.878036499023438,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.4159996509552,15.878036499023438,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.462036848068237,4.4159996509552,15.878036499023438,nu_0.5,False,
yeast,ocsvm,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,10.016784191131592,12.375341415405273,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,10.016784191131592,12.375341415405273,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,10.016784191131592,12.375341415405273,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,10.016784191131592,12.375341415405273,nu_0.1,False,
yeast,ocsvm,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,4.374284744262695,6.732841968536377,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,4.374284744262695,6.732841968536377,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,4.374284744262695,6.732841968536377,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3585572242736816,4.374284744262695,6.732841968536377,nu_0.1,False,
yeast,ocsvm,0,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.4332709312438965,15.871586799621582,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.4332709312438965,15.871586799621582,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.4332709312438965,15.871586799621582,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.4332709312438965,15.871586799621582,nu_0.5,False,
yeast,ocsvm,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.41261625289917,15.850932121276855,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.41261625289917,15.850932121276855,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.41261625289917,15.850932121276855,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438315868377686,4.41261625289917,15.850932121276855,nu_0.5,False,
yeast,ocsvm,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,10.090294599533081,12.456626415252686,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,10.090294599533081,12.456626415252686,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,10.090294599533081,12.456626415252686,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,10.090294599533081,12.456626415252686,nu_0.1,False,
yeast,ocsvm,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,4.447138071060181,6.813469886779785,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,4.447138071060181,6.813469886779785,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,4.447138071060181,6.813469886779785,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3663318157196045,4.447138071060181,6.813469886779785,nu_0.1,False,
yeast,ocsvm,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.436680316925049,15.913176774978638,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.436680316925049,15.913176774978638,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.436680316925049,15.913176774978638,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.436680316925049,15.913176774978638,nu_0.5,False,
yeast,ocsvm,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.429080963134766,15.905577421188354,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.429080963134766,15.905577421188354,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.429080963134766,15.905577421188354,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.476496458053589,4.429080963134766,15.905577421188354,nu_0.5,False,
yeast,ocsvm,0,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.804575443267822,8.165653944015503,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.804575443267822,8.165653944015503,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.804575443267822,8.165653944015503,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.804575443267822,8.165653944015503,nu_0.1,False,
yeast,ocsvm,0,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.443395614624023,7.804474115371704,nu_0.1,False,
yeast,ocsvm,0.01,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.443395614624023,7.804474115371704,nu_0.1,False,
yeast,ocsvm,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.443395614624023,7.804474115371704,nu_0.1,False,
yeast,ocsvm,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3610785007476807,5.443395614624023,7.804474115371704,nu_0.1,False,
yeast,ocsvm,0,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.480978488922119,16.92956852912903,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.480978488922119,16.92956852912903,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.480978488922119,16.92956852912903,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.480978488922119,16.92956852912903,nu_0.5,False,
yeast,ocsvm,0,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.4077308177948,16.85632085800171,nu_0.5,False,
yeast,ocsvm,0.01,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.4077308177948,16.85632085800171,nu_0.5,False,
yeast,ocsvm,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.4077308177948,16.85632085800171,nu_0.5,False,
yeast,ocsvm,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.44859004020691,5.4077308177948,16.85632085800171,nu_0.5,False,
yeast,ocsvm,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,9.964579343795776,12.334173917770386,nu_0.1,False,
yeast,ocsvm,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,9.964579343795776,12.334173917770386,nu_0.1,False,
yeast,ocsvm,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,9.964579343795776,12.334173917770386,nu_0.1,False,
yeast,ocsvm,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,9.964579343795776,12.334173917770386,nu_0.1,False,
yeast,ocsvm,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,4.3213677406311035,6.690962314605713,nu_0.1,False,
yeast,ocsvm,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,4.3213677406311035,6.690962314605713,nu_0.1,False,
yeast,ocsvm,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,4.3213677406311035,6.690962314605713,nu_0.1,False,
yeast,ocsvm,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3695945739746094,4.3213677406311035,6.690962314605713,nu_0.1,False,
yeast,ocsvm,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.28577733039856,15.724447250366211,nu_0.5,False,
yeast,ocsvm,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.28577733039856,15.724447250366211,nu_0.5,False,
yeast,ocsvm,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.28577733039856,15.724447250366211,nu_0.5,False,
yeast,ocsvm,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.28577733039856,15.724447250366211,nu_0.5,False,
yeast,ocsvm,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.325692176818848,15.764362096786499,nu_0.5,False,
yeast,ocsvm,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.325692176818848,15.764362096786499,nu_0.5,False,
yeast,ocsvm,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.325692176818848,15.764362096786499,nu_0.5,False,
yeast,ocsvm,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.438669919967651,4.325692176818848,15.764362096786499,nu_0.5,False,
yeast,ocsvm,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,10.017701625823975,12.391439199447632,nu_0.1,False,
yeast,ocsvm,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,10.017701625823975,12.391439199447632,nu_0.1,False,
yeast,ocsvm,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,10.017701625823975,12.391439199447632,nu_0.1,False,
yeast,ocsvm,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,10.017701625823975,12.391439199447632,nu_0.1,False,
yeast,ocsvm,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,4.364340305328369,6.738077878952026,nu_0.1,False,
yeast,ocsvm,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,4.364340305328369,6.738077878952026,nu_0.1,False,
yeast,ocsvm,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,4.364340305328369,6.738077878952026,nu_0.1,False,
yeast,ocsvm,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3737375736236572,4.364340305328369,6.738077878952026,nu_0.1,False,
yeast,ocsvm,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.346422910690308,15.792728424072266,nu_0.5,False,
yeast,ocsvm,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.346422910690308,15.792728424072266,nu_0.5,False,
yeast,ocsvm,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.346422910690308,15.792728424072266,nu_0.5,False,
yeast,ocsvm,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.346422910690308,15.792728424072266,nu_0.5,False,
yeast,ocsvm,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.357914924621582,15.80422043800354,nu_0.5,False,
yeast,ocsvm,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.357914924621582,15.80422043800354,nu_0.5,False,
yeast,ocsvm,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.357914924621582,15.80422043800354,nu_0.5,False,
yeast,ocsvm,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.446305513381958,4.357914924621582,15.80422043800354,nu_0.5,False,
yeast,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,10.016315221786499,12.411701679229736,nu_0.1,False,
yeast,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,10.016315221786499,12.411701679229736,nu_0.1,False,
yeast,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,10.016315221786499,12.411701679229736,nu_0.1,False,
yeast,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,10.016315221786499,12.411701679229736,nu_0.1,False,
yeast,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,4.343699216842651,6.739085674285889,nu_0.1,False,
yeast,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,4.343699216842651,6.739085674285889,nu_0.1,False,
yeast,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,4.343699216842651,6.739085674285889,nu_0.1,False,
yeast,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3953864574432373,4.343699216842651,6.739085674285889,nu_0.1,False,
yeast,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.367328405380249,15.809540510177612,nu_0.5,False,
yeast,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.367328405380249,15.809540510177612,nu_0.5,False,
yeast,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.367328405380249,15.809540510177612,nu_0.5,False,
yeast,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.367328405380249,15.809540510177612,nu_0.5,False,
yeast,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.355265855789185,15.797477960586548,nu_0.5,False,
yeast,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.355265855789185,15.797477960586548,nu_0.5,False,
yeast,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.355265855789185,15.797477960586548,nu_0.5,False,
yeast,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,11.442212104797363,4.355265855789185,15.797477960586548,nu_0.5,False,
yeast,ocsvm,0,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3684744834899902,5.809057712554932,8.177532196044922,nu_0.1,False,
yeast,ocsvm,0.01,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3684744834899902,5.809057712554932,8.177532196044922,nu_0.1,False,
yeast,ocsvm,0.05,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3684744834899902,5.809057712554932,8.177532196044922,nu_0.1,False,
yeast,ocsvm,0.1,0.01,False,10,10,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3684744834899902,5.809057712554932,8.177532196044922,nu_0.1,False,
yeast,ocsvm,0,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3684744834899902,5.464928150177002,7.833402633666992,nu_0.1,False,
yeast,ocsvm,0.01,0.01,False,10,50,0.0000,0.0000,0.0000,0.3416,1.0000,0.5093,0.3416,1.0000,0.5093,2.3684744834899902,5.464928150177002,7.833402633666992,nu_0.1,False,
