dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,lof,0,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.12857460975647,63.22614574432373,nu_0.5,True,
yeast,lof,0.01,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.12857460975647,63.22614574432373,nu_0.5,True,
yeast,lof,0.05,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.12857460975647,63.22614574432373,nu_0.5,True,
yeast,lof,0.1,0.0001,True,5,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.097571134567261,56.12857460975647,63.22614574432373,nu_0.5,True,
yeast,lof,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.49388599395752,63.52479815483093,nu_0.1,True,
yeast,lof,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.49388599395752,63.52479815483093,nu_0.1,True,
yeast,lof,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.49388599395752,63.52479815483093,nu_0.1,True,
yeast,lof,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.49388599395752,63.52479815483093,nu_0.1,True,
yeast,lof,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.4177451133728,63.448657274246216,nu_0.1,True,
yeast,lof,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.4177451133728,63.448657274246216,nu_0.1,True,
yeast,lof,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.4177451133728,63.448657274246216,nu_0.1,True,
yeast,lof,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.030912160873413,56.4177451133728,63.448657274246216,nu_0.1,True,
yeast,lof,0,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.475104570388794,63.50741672515869,nu_0.5,True,
yeast,lof,0.01,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.475104570388794,63.50741672515869,nu_0.5,True,
yeast,lof,0.05,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.475104570388794,63.50741672515869,nu_0.5,True,
yeast,lof,0.1,0.0001,True,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.475104570388794,63.50741672515869,nu_0.5,True,
yeast,lof,0,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.435142993927,63.4674551486969,nu_0.5,True,
yeast,lof,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.435142993927,63.4674551486969,nu_0.5,True,
yeast,lof,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.435142993927,63.4674551486969,nu_0.5,True,
yeast,lof,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.0323121547698975,56.435142993927,63.4674551486969,nu_0.5,True,
yeast,lof,0,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,6.069028377532959,13.098233699798584,nu_0.1,True,
yeast,lof,0.01,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,6.069028377532959,13.098233699798584,nu_0.1,True,
yeast,lof,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,6.069028377532959,13.098233699798584,nu_0.1,True,
yeast,lof,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,6.069028377532959,13.098233699798584,nu_0.1,True,
yeast,lof,0,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,5.7679667472839355,12.79717206954956,nu_0.1,True,
yeast,lof,0.01,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,5.7679667472839355,12.79717206954956,nu_0.1,True,
yeast,lof,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,5.7679667472839355,12.79717206954956,nu_0.1,True,
yeast,lof,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.029205322265625,5.7679667472839355,12.79717206954956,nu_0.1,True,
yeast,lof,0,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.775095224380493,12.803653478622437,nu_0.5,True,
yeast,lof,0.01,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.775095224380493,12.803653478622437,nu_0.5,True,
yeast,lof,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.775095224380493,12.803653478622437,nu_0.5,True,
yeast,lof,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.775095224380493,12.803653478622437,nu_0.5,True,
yeast,lof,0,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.739739179611206,12.76829743385315,nu_0.5,True,
