dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
yeast,lof,0.01,0.01,False,300,10,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.8620524406433105,13.245462894439697,nu_0.5,
yeast,lof,0.05,0.01,False,300,10,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.8620524406433105,13.245462894439697,nu_0.5,
yeast,lof,0.1,0.01,False,300,10,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.8620524406433105,13.245462894439697,nu_0.5,
yeast,lof,0,0.01,False,300,50,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.788322925567627,13.171733379364014,nu_0.5,
yeast,lof,0.01,0.01,False,300,50,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.788322925567627,13.171733379364014,nu_0.5,
yeast,lof,0.05,0.01,False,300,50,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.788322925567627,13.171733379364014,nu_0.5,
yeast,lof,0.1,0.01,False,300,50,0.0000,0.0000,0.0000,0.3388,0.9704,0.5023,0.3388,0.9704,0.5023,7.383410453796387,5.788322925567627,13.171733379364014,nu_0.5,
abalone,lof,0,1e-06,True,50,10,0.4036,0.0745,0.1258,0.4666,0.3888,0.4241,0.4637,0.4291,0.4457,0.23931527137756348,5.785115480422974,6.024430751800537,nu_0.1,
abalone,lof,0.01,1e-06,True,50,10,0.5021,0.0562,0.1011,0.4666,0.3888,0.4241,0.4703,0.4229,0.4453,0.23931527137756348,5.785115480422974,6.024430751800537,nu_0.1,
abalone,lof,0.05,1e-06,True,50,10,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.23931527137756348,5.785115480422974,6.024430751800537,nu_0.1,
abalone,lof,0.1,1e-06,True,50,10,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.23931527137756348,5.785115480422974,6.024430751800537,nu_0.1,
abalone,lof,0,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.23931527137756348,1.865084171295166,2.1043994426727295,nu_0.1,
abalone,lof,0.01,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.23931527137756348,1.865084171295166,2.1043994426727295,nu_0.1,
abalone,lof,0.05,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.23931527137756348,1.865084171295166,2.1043994426727295,nu_0.1,
abalone,lof,0.1,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.23931527137756348,1.865084171295166,2.1043994426727295,nu_0.1,
abalone,lof,0,1e-06,True,50,10,0.4484,0.3859,0.4148,0.4951,0.9274,0.6456,0.4944,0.9539,0.6512,0.2658967971801758,5.6871819496154785,5.953078746795654,nu_0.5,
abalone,lof,0.01,1e-06,True,50,10,0.5297,0.3128,0.3934,0.4951,0.9274,0.6456,0.4957,0.9510,0.6517,0.2658967971801758,5.6871819496154785,5.953078746795654,nu_0.5,
abalone,lof,0.05,1e-06,True,50,10,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2658967971801758,5.6871819496154785,5.953078746795654,nu_0.5,
abalone,lof,0.1,1e-06,True,50,10,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2658967971801758,5.6871819496154785,5.953078746795654,nu_0.5,
abalone,lof,0,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2658967971801758,1.8732645511627197,2.1391613483428955,nu_0.5,
abalone,lof,0.01,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2658967971801758,1.8732645511627197,2.1391613483428955,nu_0.5,
abalone,lof,0.05,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2658967971801758,1.8732645511627197,2.1391613483428955,nu_0.5,
abalone,lof,0.1,1e-06,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2658967971801758,1.8732645511627197,2.1391613483428955,nu_0.5,
abalone,lof,0,1e-06,True,100,10,0.4309,0.1124,0.1784,0.4881,0.4536,0.4702,0.4791,0.5007,0.4897,0.34238672256469727,7.194411516189575,7.5367982387542725,nu_0.1,
abalone,lof,0.01,1e-06,True,100,10,0.5184,0.0947,0.1601,0.4881,0.4536,0.4702,0.4859,0.4954,0.4906,0.34238672256469727,7.194411516189575,7.5367982387542725,nu_0.1,
abalone,lof,0.05,1e-06,True,100,10,1.0000,0.0005,0.0010,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.34238672256469727,7.194411516189575,7.5367982387542725,nu_0.1,
abalone,lof,0.1,1e-06,True,100,10,0.0000,0.0000,0.0000,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.34238672256469727,7.194411516189575,7.5367982387542725,nu_0.1,
abalone,lof,0,1e-06,True,100,50,0.4309,0.1124,0.1784,0.4881,0.4536,0.4702,0.4791,0.5007,0.4897,0.34238672256469727,7.127096176147461,7.469482898712158,nu_0.1,
abalone,lof,0.01,1e-06,True,100,50,0.5184,0.0947,0.1601,0.4881,0.4536,0.4702,0.4859,0.4954,0.4906,0.34238672256469727,7.127096176147461,7.469482898712158,nu_0.1,
abalone,lof,0.05,1e-06,True,100,50,1.0000,0.0005,0.0010,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.34238672256469727,7.127096176147461,7.469482898712158,nu_0.1,
abalone,lof,0.1,1e-06,True,100,50,0.0000,0.0000,0.0000,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.34238672256469727,7.127096176147461,7.469482898712158,nu_0.1,
abalone,lof,0,1e-06,True,100,10,0.4641,0.5406,0.4994,0.4985,0.9505,0.6540,0.4978,0.9760,0.6593,0.3992316722869873,7.155873775482178,7.555105447769165,nu_0.5,
abalone,lof,0.01,1e-06,True,100,10,0.5131,0.4887,0.5006,0.4985,0.9505,0.6540,0.4991,0.9745,0.6602,0.3992316722869873,7.155873775482178,7.555105447769165,nu_0.5,
abalone,lof,0.05,1e-06,True,100,10,1.0000,0.0005,0.0010,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.3992316722869873,7.155873775482178,7.555105447769165,nu_0.5,
abalone,lof,0.1,1e-06,True,100,10,0.0000,0.0000,0.0000,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.3992316722869873,7.155873775482178,7.555105447769165,nu_0.5,
abalone,lof,0,1e-06,True,100,50,0.4641,0.5406,0.4994,0.4985,0.9505,0.6540,0.4978,0.9760,0.6593,0.3992316722869873,7.24834418296814,7.647575855255127,nu_0.5,
abalone,lof,0.01,1e-06,True,100,50,0.5131,0.4887,0.5006,0.4985,0.9505,0.6540,0.4991,0.9745,0.6602,0.3992316722869873,7.24834418296814,7.647575855255127,nu_0.5,
abalone,lof,0.05,1e-06,True,100,50,1.0000,0.0005,0.0010,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.3992316722869873,7.24834418296814,7.647575855255127,nu_0.5,
abalone,lof,0.1,1e-06,True,100,50,0.0000,0.0000,0.0000,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.3992316722869873,7.24834418296814,7.647575855255127,nu_0.5,
abalone,lof,0,1e-06,True,300,10,0.4124,0.1922,0.2622,0.6003,0.4575,0.5192,0.5406,0.5507,0.5456,0.9745008945465088,23.23710608482361,24.211606979370117,nu_0.1,
abalone,lof,0.01,1e-06,True,300,10,0.4847,0.1749,0.2571,0.6003,0.4575,0.5192,0.5632,0.5416,0.5522,0.9745008945465088,23.23710608482361,24.211606979370117,nu_0.1,
abalone,lof,0.05,1e-06,True,300,10,0.5802,0.0452,0.0838,0.6003,0.4575,0.5192,0.5930,0.4796,0.5303,0.9745008945465088,23.23710608482361,24.211606979370117,nu_0.1,
abalone,lof,0.1,1e-06,True,300,10,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.9745008945465088,23.23710608482361,24.211606979370117,nu_0.1,
abalone,lof,0,1e-06,True,300,50,0.4124,0.1922,0.2622,0.6003,0.4575,0.5192,0.5406,0.5507,0.5456,0.9745008945465088,23.583135843276978,24.557636737823486,nu_0.1,
abalone,lof,0.01,1e-06,True,300,50,0.4847,0.1749,0.2571,0.6003,0.4575,0.5192,0.5632,0.5416,0.5522,0.9745008945465088,23.583135843276978,24.557636737823486,nu_0.1,
abalone,lof,0.05,1e-06,True,300,50,0.5802,0.0452,0.0838,0.6003,0.4575,0.5192,0.5930,0.4796,0.5303,0.9745008945465088,23.583135843276978,24.557636737823486,nu_0.1,
abalone,lof,0.1,1e-06,True,300,50,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.9745008945465088,23.583135843276978,24.557636737823486,nu_0.1,
abalone,lof,0,1e-06,True,300,10,0.4675,0.7737,0.5828,0.4981,0.9592,0.6557,0.4975,0.9899,0.6622,1.0092051029205322,23.272972345352173,24.282177448272705,nu_0.5,
abalone,lof,0.01,1e-06,True,300,10,0.4657,0.7496,0.5745,0.4981,0.9592,0.6557,0.4976,0.9894,0.6622,1.0092051029205322,23.272972345352173,24.282177448272705,nu_0.5,
abalone,lof,0.05,1e-06,True,300,10,0.5746,0.2758,0.3727,0.4981,0.9592,0.6557,0.4999,0.9741,0.6607,1.0092051029205322,23.272972345352173,24.282177448272705,nu_0.5,
abalone,lof,0.1,1e-06,True,300,10,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0092051029205322,23.272972345352173,24.282177448272705,nu_0.5,
abalone,lof,0,1e-06,True,300,50,0.4675,0.7737,0.5828,0.4981,0.9592,0.6557,0.4975,0.9899,0.6622,1.0092051029205322,23.36214017868042,24.371345281600952,nu_0.5,
abalone,lof,0.01,1e-06,True,300,50,0.4657,0.7496,0.5745,0.4981,0.9592,0.6557,0.4976,0.9894,0.6622,1.0092051029205322,23.36214017868042,24.371345281600952,nu_0.5,
abalone,lof,0.05,1e-06,True,300,50,0.5746,0.2758,0.3727,0.4981,0.9592,0.6557,0.4999,0.9741,0.6607,1.0092051029205322,23.36214017868042,24.371345281600952,nu_0.5,
abalone,lof,0.1,1e-06,True,300,50,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0092051029205322,23.36214017868042,24.371345281600952,nu_0.5,
abalone,lof,0,1e-06,False,300,10,0.5714,0.0327,0.0618,0.6003,0.4575,0.5192,0.5949,0.4700,0.5251,0.8708772659301758,7.2039711475372314,8.074848413467407,nu_0.1,
abalone,lof,0.01,1e-06,False,300,10,0.6757,0.0240,0.0464,0.6003,0.4575,0.5192,0.5999,0.4690,0.5264,0.8708772659301758,7.2039711475372314,8.074848413467407,nu_0.1,
abalone,lof,0.05,1e-06,False,300,10,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8708772659301758,7.2039711475372314,8.074848413467407,nu_0.1,
abalone,lof,0.1,1e-06,False,300,10,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8708772659301758,7.2039711475372314,8.074848413467407,nu_0.1,
abalone,lof,0,1e-06,False,300,50,0.7407,0.0192,0.0375,0.6003,0.4575,0.5192,0.6011,0.4685,0.5266,0.8708772659301758,4.928096294403076,5.798973560333252,nu_0.1,
abalone,lof,0.01,1e-06,False,300,50,0.7407,0.0192,0.0375,0.6003,0.4575,0.5192,0.6011,0.4685,0.5266,0.8708772659301758,4.928096294403076,5.798973560333252,nu_0.1,
abalone,lof,0.05,1e-06,False,300,50,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8708772659301758,4.928096294403076,5.798973560333252,nu_0.1,
abalone,lof,0.1,1e-06,False,300,50,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8708772659301758,4.928096294403076,5.798973560333252,nu_0.1,
abalone,lof,0,1e-06,False,300,10,0.5442,0.4258,0.4778,0.4981,0.9592,0.6557,0.4980,0.9765,0.6596,1.0344345569610596,6.207768678665161,7.242203235626221,nu_0.5,
abalone,lof,0.01,1e-06,False,300,10,0.6064,0.3479,0.4421,0.4981,0.9592,0.6557,0.4987,0.9765,0.6602,1.0344345569610596,6.207768678665161,7.242203235626221,nu_0.5,
abalone,lof,0.05,1e-06,False,300,10,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0344345569610596,6.207768678665161,7.242203235626221,nu_0.5,
abalone,lof,0.1,1e-06,False,300,10,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0344345569610596,6.207768678665161,7.242203235626221,nu_0.5,
abalone,lof,0,1e-06,False,300,50,0.6241,0.3008,0.4060,0.4981,0.9592,0.6557,0.4986,0.9760,0.6601,1.0344345569610596,4.800878524780273,5.835313081741333,nu_0.5,
abalone,lof,0.01,1e-06,False,300,50,0.6241,0.3008,0.4060,0.4981,0.9592,0.6557,0.4986,0.9760,0.6601,1.0344345569610596,4.800878524780273,5.835313081741333,nu_0.5,
abalone,lof,0.05,1e-06,False,300,50,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0344345569610596,4.800878524780273,5.835313081741333,nu_0.5,
abalone,lof,0.1,1e-06,False,300,50,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0344345569610596,4.800878524780273,5.835313081741333,nu_0.5,
abalone,lof,0,0.0001,True,50,10,0.4036,0.0745,0.1258,0.4666,0.3888,0.4241,0.4637,0.4291,0.4457,0.25951385498046875,5.791703462600708,6.051217317581177,nu_0.1,
abalone,lof,0.01,0.0001,True,50,10,0.5021,0.0562,0.1011,0.4666,0.3888,0.4241,0.4703,0.4229,0.4453,0.25951385498046875,5.791703462600708,6.051217317581177,nu_0.1,
abalone,lof,0.05,0.0001,True,50,10,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.25951385498046875,5.791703462600708,6.051217317581177,nu_0.1,
abalone,lof,0.1,0.0001,True,50,10,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.25951385498046875,5.791703462600708,6.051217317581177,nu_0.1,
abalone,lof,0,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.25951385498046875,1.854928731918335,2.1144425868988037,nu_0.1,
abalone,lof,0.01,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.25951385498046875,1.854928731918335,2.1144425868988037,nu_0.1,
abalone,lof,0.05,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.25951385498046875,1.854928731918335,2.1144425868988037,nu_0.1,
abalone,lof,0.1,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.25951385498046875,1.854928731918335,2.1144425868988037,nu_0.1,
abalone,lof,0,0.0001,True,50,10,0.4484,0.3859,0.4148,0.4951,0.9274,0.6456,0.4944,0.9539,0.6512,0.2660210132598877,5.695620536804199,5.961641550064087,nu_0.5,
abalone,lof,0.01,0.0001,True,50,10,0.5297,0.3128,0.3934,0.4951,0.9274,0.6456,0.4957,0.9510,0.6517,0.2660210132598877,5.695620536804199,5.961641550064087,nu_0.5,
abalone,lof,0.05,0.0001,True,50,10,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2660210132598877,5.695620536804199,5.961641550064087,nu_0.5,
abalone,lof,0.1,0.0001,True,50,10,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2660210132598877,5.695620536804199,5.961641550064087,nu_0.5,
abalone,lof,0,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2660210132598877,1.968247890472412,2.2342689037323,nu_0.5,
abalone,lof,0.01,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2660210132598877,1.968247890472412,2.2342689037323,nu_0.5,
abalone,lof,0.05,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2660210132598877,1.968247890472412,2.2342689037323,nu_0.5,
abalone,lof,0.1,0.0001,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.2660210132598877,1.968247890472412,2.2342689037323,nu_0.5,
abalone,lof,0,0.0001,True,100,10,0.4309,0.1124,0.1784,0.4881,0.4536,0.4702,0.4791,0.5007,0.4897,0.33875107765197754,7.182613849639893,7.52136492729187,nu_0.1,
abalone,lof,0.01,0.0001,True,100,10,0.5184,0.0947,0.1601,0.4881,0.4536,0.4702,0.4859,0.4954,0.4906,0.33875107765197754,7.182613849639893,7.52136492729187,nu_0.1,
abalone,lof,0.05,0.0001,True,100,10,1.0000,0.0005,0.0010,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.33875107765197754,7.182613849639893,7.52136492729187,nu_0.1,
abalone,lof,0.1,0.0001,True,100,10,0.0000,0.0000,0.0000,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.33875107765197754,7.182613849639893,7.52136492729187,nu_0.1,
abalone,lof,0,0.0001,True,100,50,0.4309,0.1124,0.1784,0.4881,0.4536,0.4702,0.4791,0.5007,0.4897,0.33875107765197754,7.236746311187744,7.575497388839722,nu_0.1,
abalone,lof,0.01,0.0001,True,100,50,0.5184,0.0947,0.1601,0.4881,0.4536,0.4702,0.4859,0.4954,0.4906,0.33875107765197754,7.236746311187744,7.575497388839722,nu_0.1,
abalone,lof,0.05,0.0001,True,100,50,1.0000,0.0005,0.0010,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.33875107765197754,7.236746311187744,7.575497388839722,nu_0.1,
abalone,lof,0.1,0.0001,True,100,50,0.0000,0.0000,0.0000,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.33875107765197754,7.236746311187744,7.575497388839722,nu_0.1,
abalone,lof,0,0.0001,True,100,10,0.4641,0.5406,0.4994,0.4985,0.9505,0.6540,0.4978,0.9760,0.6593,0.37177443504333496,7.148444890975952,7.520219326019287,nu_0.5,
abalone,lof,0.01,0.0001,True,100,10,0.5131,0.4887,0.5006,0.4985,0.9505,0.6540,0.4991,0.9745,0.6602,0.37177443504333496,7.148444890975952,7.520219326019287,nu_0.5,
abalone,lof,0.05,0.0001,True,100,10,1.0000,0.0005,0.0010,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.37177443504333496,7.148444890975952,7.520219326019287,nu_0.5,
abalone,lof,0.1,0.0001,True,100,10,0.0000,0.0000,0.0000,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.37177443504333496,7.148444890975952,7.520219326019287,nu_0.5,
abalone,lof,0,0.0001,True,100,50,0.4641,0.5406,0.4994,0.4985,0.9505,0.6540,0.4978,0.9760,0.6593,0.37177443504333496,7.113063812255859,7.484838247299194,nu_0.5,
abalone,lof,0.01,0.0001,True,100,50,0.5131,0.4887,0.5006,0.4985,0.9505,0.6540,0.4991,0.9745,0.6602,0.37177443504333496,7.113063812255859,7.484838247299194,nu_0.5,
abalone,lof,0.05,0.0001,True,100,50,1.0000,0.0005,0.0010,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.37177443504333496,7.113063812255859,7.484838247299194,nu_0.5,
abalone,lof,0.1,0.0001,True,100,50,0.0000,0.0000,0.0000,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.37177443504333496,7.113063812255859,7.484838247299194,nu_0.5,
abalone,lof,0,0.0001,True,300,10,0.4124,0.1922,0.2622,0.6003,0.4575,0.5192,0.5406,0.5507,0.5456,1.1628131866455078,23.28039860725403,24.443211793899536,nu_0.1,
abalone,lof,0.01,0.0001,True,300,10,0.4847,0.1749,0.2571,0.6003,0.4575,0.5192,0.5632,0.5416,0.5522,1.1628131866455078,23.28039860725403,24.443211793899536,nu_0.1,
abalone,lof,0.05,0.0001,True,300,10,0.5802,0.0452,0.0838,0.6003,0.4575,0.5192,0.5930,0.4796,0.5303,1.1628131866455078,23.28039860725403,24.443211793899536,nu_0.1,
abalone,lof,0.1,0.0001,True,300,10,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,1.1628131866455078,23.28039860725403,24.443211793899536,nu_0.1,
abalone,lof,0,0.0001,True,300,50,0.4124,0.1922,0.2622,0.6003,0.4575,0.5192,0.5406,0.5507,0.5456,1.1628131866455078,22.757073879241943,23.91988706588745,nu_0.1,
abalone,lof,0.01,0.0001,True,300,50,0.4847,0.1749,0.2571,0.6003,0.4575,0.5192,0.5632,0.5416,0.5522,1.1628131866455078,22.757073879241943,23.91988706588745,nu_0.1,
abalone,lof,0.05,0.0001,True,300,50,0.5802,0.0452,0.0838,0.6003,0.4575,0.5192,0.5930,0.4796,0.5303,1.1628131866455078,22.757073879241943,23.91988706588745,nu_0.1,
abalone,lof,0.1,0.0001,True,300,50,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,1.1628131866455078,22.757073879241943,23.91988706588745,nu_0.1,
abalone,lof,0,0.0001,True,300,10,0.4675,0.7737,0.5828,0.4981,0.9592,0.6557,0.4975,0.9899,0.6622,0.9481992721557617,23.182075023651123,24.130274295806885,nu_0.5,
abalone,lof,0.01,0.0001,True,300,10,0.4657,0.7496,0.5745,0.4981,0.9592,0.6557,0.4976,0.9894,0.6622,0.9481992721557617,23.182075023651123,24.130274295806885,nu_0.5,
abalone,lof,0.05,0.0001,True,300,10,0.5746,0.2758,0.3727,0.4981,0.9592,0.6557,0.4999,0.9741,0.6607,0.9481992721557617,23.182075023651123,24.130274295806885,nu_0.5,
abalone,lof,0.1,0.0001,True,300,10,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,0.9481992721557617,23.182075023651123,24.130274295806885,nu_0.5,
abalone,lof,0,0.0001,True,300,50,0.4675,0.7737,0.5828,0.4981,0.9592,0.6557,0.4975,0.9899,0.6622,0.9481992721557617,23.37635374069214,24.3245530128479,nu_0.5,
abalone,lof,0.01,0.0001,True,300,50,0.4657,0.7496,0.5745,0.4981,0.9592,0.6557,0.4976,0.9894,0.6622,0.9481992721557617,23.37635374069214,24.3245530128479,nu_0.5,
abalone,lof,0.05,0.0001,True,300,50,0.5746,0.2758,0.3727,0.4981,0.9592,0.6557,0.4999,0.9741,0.6607,0.9481992721557617,23.37635374069214,24.3245530128479,nu_0.5,
abalone,lof,0.1,0.0001,True,300,50,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,0.9481992721557617,23.37635374069214,24.3245530128479,nu_0.5,
abalone,lof,0,0.0001,False,300,10,0.5714,0.0327,0.0618,0.6003,0.4575,0.5192,0.5949,0.4700,0.5251,0.8520662784576416,7.080306053161621,7.932372331619263,nu_0.1,
abalone,lof,0.01,0.0001,False,300,10,0.6757,0.0240,0.0464,0.6003,0.4575,0.5192,0.5999,0.4690,0.5264,0.8520662784576416,7.080306053161621,7.932372331619263,nu_0.1,
abalone,lof,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8520662784576416,7.080306053161621,7.932372331619263,nu_0.1,
abalone,lof,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8520662784576416,7.080306053161621,7.932372331619263,nu_0.1,
abalone,lof,0,0.0001,False,300,50,0.7407,0.0192,0.0375,0.6003,0.4575,0.5192,0.6011,0.4685,0.5266,0.8520662784576416,4.8954572677612305,5.747523546218872,nu_0.1,
abalone,lof,0.01,0.0001,False,300,50,0.7407,0.0192,0.0375,0.6003,0.4575,0.5192,0.6011,0.4685,0.5266,0.8520662784576416,4.8954572677612305,5.747523546218872,nu_0.1,
abalone,lof,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8520662784576416,4.8954572677612305,5.747523546218872,nu_0.1,
abalone,lof,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.6003,0.4575,0.5192,0.6003,0.4575,0.5192,0.8520662784576416,4.8954572677612305,5.747523546218872,nu_0.1,
abalone,lof,0,0.0001,False,300,10,0.5442,0.4258,0.4778,0.4981,0.9592,0.6557,0.4980,0.9765,0.6596,1.0183231830596924,6.207899808883667,7.226222991943359,nu_0.5,
abalone,lof,0.01,0.0001,False,300,10,0.6064,0.3479,0.4421,0.4981,0.9592,0.6557,0.4987,0.9765,0.6602,1.0183231830596924,6.207899808883667,7.226222991943359,nu_0.5,
abalone,lof,0.05,0.0001,False,300,10,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0183231830596924,6.207899808883667,7.226222991943359,nu_0.5,
abalone,lof,0.1,0.0001,False,300,10,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0183231830596924,6.207899808883667,7.226222991943359,nu_0.5,
abalone,lof,0,0.0001,False,300,50,0.6241,0.3008,0.4060,0.4981,0.9592,0.6557,0.4986,0.9760,0.6601,1.0183231830596924,4.830014944076538,5.8483381271362305,nu_0.5,
abalone,lof,0.01,0.0001,False,300,50,0.6241,0.3008,0.4060,0.4981,0.9592,0.6557,0.4986,0.9760,0.6601,1.0183231830596924,4.830014944076538,5.8483381271362305,nu_0.5,
abalone,lof,0.05,0.0001,False,300,50,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0183231830596924,4.830014944076538,5.8483381271362305,nu_0.5,
abalone,lof,0.1,0.0001,False,300,50,0.0000,0.0000,0.0000,0.4981,0.9592,0.6557,0.4981,0.9592,0.6557,1.0183231830596924,4.830014944076538,5.8483381271362305,nu_0.5,
abalone,lof,0,0.01,True,50,10,0.4013,0.0870,0.1430,0.4666,0.3888,0.4241,0.4636,0.4315,0.4470,0.3060886859893799,21.541248083114624,21.847336769104004,nu_0.1,
abalone,lof,0.01,0.01,True,50,10,0.5437,0.0538,0.0979,0.4666,0.3888,0.4241,0.4696,0.4161,0.4413,0.3060886859893799,21.541248083114624,21.847336769104004,nu_0.1,
abalone,lof,0.05,0.01,True,50,10,0.6190,0.0062,0.0124,0.4666,0.3888,0.4241,0.4677,0.3926,0.4269,0.3060886859893799,21.541248083114624,21.847336769104004,nu_0.1,
abalone,lof,0.1,0.01,True,50,10,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.3060886859893799,21.541248083114624,21.847336769104004,nu_0.1,
